Name,Position,Team,URL
Duván Zapata,FW,Atalanta,/en/players/d3de9af0/Duvan-Zapata
Davide Zappacosta,DF,Atalanta,/en/players/7fe90ccd/Davide-Zappacosta
Oier Zarraga,MF,Athletic Club,/en/players/968a1c2f/Oier-Zarraga
Akim Zedadka,DF,Auxerre,/en/players/0ff630d0/Akim-Zedadka
Akim Zedadka,DF,Lille,/en/players/0ff630d0/Akim-Zedadka
Mehdi Zeffane,DF,Clermont Foot,/en/players/c8c02ac7/Mehdi-Zeffane
Jordan Zemura,DF,Bournemouth,/en/players/e8271ad9/Jordan-Zemura
Arber Zeneli,FW,Reims,/en/players/095e4199/Arber-Zeneli
Robin Zentner,GK,Mainz 05,/en/players/5c4bf6ba/Robin-Zentner
Alessio Zerbin,FW,Napoli,/en/players/d19ef4ef/Alessio-Zerbin
Michael Zetterer,GK,Werder Bremen,/en/players/9b688ae1/Michael-Zetterer
Nathan Zeze,DF,Nantes,/en/players/fb4c5b6e/Nathan-Zeze
Edon Zhegrova,FW,Lille,/en/players/34a88e3e/Edon-Zhegrova
Piotr Zieliński,MF,Napoli,/en/players/a5296e55/Piotr-Zielinski
David Zima,DF,Torino,/en/players/acf7e795/David-Zima
Oleksandr Zinchenko,DF,Arsenal,/en/players/51cf8561/Oleksandr-Zinchenko
Joshua Zirkzee,FW,Bologna,/en/players/028e70b9/Joshua-Zirkzee
Hakim Ziyech,FW,Chelsea,/en/players/6622454d/Hakim-Ziyech
Jeroen Zoet,GK,Spezia,/en/players/cc1a0c57/Jeroen-Zoet
Simon Zoller,FW,Bochum,/en/players/29f7cfd9/Simon-Zoller
Nadir Zortea,DF,Atalanta,/en/players/82598b71/Nadir-Zortea
Kurt Zouma,DF,West Ham,/en/players/ce4246f5/Kurt-Zouma
Petar Zovko,GK,Spezia,/en/players/54f6afe3/Petar-Zovko
Igor Zubeldia,DF,Real Sociedad,/en/players/5c7845f6/Igor-Zubeldia
Martín Zubimendi,MF,Real Sociedad,/en/players/3ee0dd59/Martin-Zubimendi
Szymon Żurkowski,MF,Fiorentina,/en/players/4e1d5e59/Szymon-Zurkowski
Szymon Żurkowski,MF,Spezia,/en/players/4e1d5e59/Szymon-Zurkowski
Martin Ødegaard,MF,Arsenal,/en/players/79300479/Martin-Odegaard
Milan Đurić,FW,Hellas Verona,/en/players/405f6586/Milan-Djuric
Filip Đuričić,MF,Sampdoria,/en/players/eccbe56a/Filip-Djuricic
